id,Date/time-south,Temperature[C]-south-glass,Humidity[%rH]-south-glass,Date/time-west,Temperature[C]-west-glass,Humidity[%rH]-west-glass,Date/time-east,Temperature[C]-east-glass,Humidity[%rH]-east-glass,Date/time-north,Temperature[C]-north-glass,Humidity[%rH]-north-glass
1063,5/18/2024 5:14:00 PM,38.30,23.30,5/18/2024 5:27:00 PM,48.60,14.90,5/18/2024 5:25:00 PM,38.80,23.60,5/18/2024 5:03:00 PM,49.00,14.70
1064,5/18/2024 6:14:00 PM,37.00,26.10,5/18/2024 6:27:00 PM,41.40,21.50,5/18/2024 6:25:00 PM,36.40,27.50,5/18/2024 6:03:00 PM,43.90,18.30
1065,5/18/2024 7:14:00 PM,35.30,27.80,5/18/2024 7:27:00 PM,35.40,28.00,5/18/2024 7:25:00 PM,33.60,31.70,5/18/2024 7:03:00 PM,35.30,28.50
1066,5/18/2024 8:14:00 PM,34.30,30.90,5/18/2024 8:27:00 PM,34.10,32.40,5/18/2024 8:25:00 PM,32.60,34.70,5/18/2024 8:03:00 PM,33.60,32.40
1067,5/18/2024 9:14:00 PM,33.40,33.60,5/18/2024 9:27:00 PM,33.30,36.00,5/18/2024 9:25:00 PM,31.80,38.00,5/18/2024 9:03:00 PM,32.80,35.30
1068,5/18/2024 10:14:00 PM,32.80,37.30,5/18/2024 10:27:00 PM,32.50,40.30,5/18/2024 10:25:00 PM,31.00,41.90,5/18/2024 10:03:00 PM,31.90,40.30
1069,5/18/2024 11:14:00 PM,32.10,39.30,5/18/2024 11:27:00 PM,31.50,41.00,5/18/2024 11:25:00 PM,30.00,44.80,5/18/2024 11:03:00 PM,30.80,42.20
1070,5/19/2024 12:14:00 AM,31.60,44.20,5/19/2024 12:27:00 AM,31.00,49.00,5/19/2024 12:25:00 AM,29.70,50.60,5/19/2024 12:03:00 AM,30.30,47.40
1071,5/19/2024 1:14:00 AM,30.90,51.20,5/19/2024 1:27:00 AM,30.40,55.80,5/19/2024 1:25:00 AM,29.10,59.50,5/19/2024 1:03:00 AM,29.80,55.20
1072,5/19/2024 2:14:00 AM,30.40,57.30,5/19/2024 2:27:00 AM,29.80,60.90,5/19/2024 2:25:00 AM,28.80,68.90,5/19/2024 2:03:00 AM,29.20,63.70
1073,5/19/2024 3:14:00 AM,30.00,66.50,5/19/2024 3:27:00 AM,29.40,67.50,5/19/2024 3:25:00 AM,28.50,72.90,5/19/2024 3:03:00 AM,28.80,72.70
1074,5/19/2024 4:14:00 AM,29.50,64.90,5/19/2024 4:27:00 AM,28.80,66.70,5/19/2024 4:25:00 AM,27.90,73.50,5/19/2024 4:03:00 AM,28.20,72.40
1075,5/19/2024 5:14:00 AM,29.20,60.40,5/19/2024 5:27:00 AM,28.40,63.00,5/19/2024 5:25:00 AM,27.40,67.90,5/19/2024 5:03:00 AM,27.60,67.00
1076,5/19/2024 6:14:00 AM,28.70,66.50,5/19/2024 6:27:00 AM,28.80,67.60,5/19/2024 6:25:00 AM,31.10,64.20,5/19/2024 6:03:00 AM,27.70,70.70
1077,5/19/2024 7:14:00 AM,29.00,66.50,5/19/2024 7:27:00 AM,30.80,63.00,5/19/2024 7:25:00 AM,50.20,29.30,5/19/2024 7:03:00 AM,32.40,57.60
1078,5/19/2024 8:14:00 AM,30.30,62.10,5/19/2024 8:27:00 AM,34.40,51.70,5/19/2024 8:25:00 AM,61.30,16.10,5/19/2024 8:03:00 AM,31.50,59.90
1079,5/19/2024 9:14:00 AM,32.00,52.00,5/19/2024 9:27:00 AM,35.60,44.20,5/19/2024 9:25:00 AM,63.70,13.00,5/19/2024 9:03:00 AM,33.40,50.00
1080,5/19/2024 10:14:00 AM,34.10,43.70,5/19/2024 10:27:00 AM,36.50,40.10,5/19/2024 10:25:00 AM,63.50,12.20,5/19/2024 10:03:00 AM,34.90,39.70
1081,5/19/2024 11:14:00 AM,48.10,24.30,5/19/2024 11:27:00 AM,37.10,35.10,5/19/2024 11:25:00 AM,56.20,13.60,5/19/2024 11:03:00 AM,36.30,36.20
1082,5/19/2024 12:14:00 PM,42.10,26.60,5/19/2024 12:27:00 PM,38.10,36.40,5/19/2024 12:25:00 PM,40.50,31.00,5/19/2024 12:03:00 PM,37.40,33.50
1083,5/19/2024 1:14:00 PM,36.30,39.60,5/19/2024 1:27:00 PM,42.10,32.00,5/19/2024 1:25:00 PM,37.40,38.80,5/19/2024 1:03:00 PM,36.60,40.80
1084,5/19/2024 2:14:00 PM,36.00,36.00,5/19/2024 2:27:00 PM,47.40,19.80,5/19/2024 2:25:00 PM,36.60,33.00,5/19/2024 2:03:00 PM,42.50,28.30
1085,5/19/2024 3:14:00 PM,37.20,27.10,5/19/2024 3:27:00 PM,53.10,13.30,5/19/2024 3:25:00 PM,36.90,29.60,5/19/2024 3:03:00 PM,46.50,19.10
1086,5/19/2024 4:14:00 PM,37.30,30.70,5/19/2024 4:27:00 PM,52.70,17.00,5/19/2024 4:25:00 PM,36.30,35.50,5/19/2024 4:03:00 PM,48.40,21.00
1087,5/19/2024 5:14:00 PM,34.50,42.40,5/19/2024 5:27:00 PM,48.30,21.70,5/19/2024 5:25:00 PM,34.40,43.60,5/19/2024 5:03:00 PM,45.70,25.90
1088,5/19/2024 6:14:00 PM,33.70,43.20,5/19/2024 6:27:00 PM,42.60,27.30,5/19/2024 6:25:00 PM,32.50,47.00,5/19/2024 6:03:00 PM,42.30,28.10
1089,5/19/2024 7:14:00 PM,31.80,46.80,5/19/2024 7:27:00 PM,31.40,51.50,5/19/2024 7:25:00 PM,29.60,56.90,5/19/2024 7:03:00 PM,31.20,51.50
1090,5/19/2024 8:14:00 PM,30.20,56.10,5/19/2024 8:27:00 PM,29.90,58.80,5/19/2024 8:25:00 PM,28.30,62.80,5/19/2024 8:03:00 PM,29.00,62.10
1091,5/19/2024 9:14:00 PM,29.60,60.60,5/19/2024 9:27:00 PM,29.30,62.20,5/19/2024 9:25:00 PM,27.60,68.50,5/19/2024 9:03:00 PM,28.30,67.20
1092,5/19/2024 10:14:00 PM,29.30,62.10,5/19/2024 10:27:00 PM,28.80,64.80,5/19/2024 10:25:00 PM,27.30,72.70,5/19/2024 10:03:00 PM,27.90,68.30
1093,5/19/2024 11:14:00 PM,28.90,65.10,5/19/2024 11:27:00 PM,28.40,67.20,5/19/2024 11:25:00 PM,26.80,74.70,5/19/2024 11:03:00 PM,27.30,71.40
1094,5/20/2024 12:14:00 AM,28.40,67.70,5/20/2024 12:27:00 AM,27.80,69.60,5/20/2024 12:25:00 AM,26.30,76.90,5/20/2024 12:03:00 AM,26.80,76.30
1095,5/20/2024 1:14:00 AM,27.90,68.40,5/20/2024 1:27:00 AM,27.20,71.00,5/20/2024 1:25:00 AM,25.70,78.60,5/20/2024 1:03:00 AM,26.10,77.10
1096,5/20/2024 2:14:00 AM,27.40,69.80,5/20/2024 2:27:00 AM,26.60,72.90,5/20/2024 2:25:00 AM,25.10,79.80,5/20/2024 2:03:00 AM,25.60,77.50
1097,5/20/2024 3:14:00 AM,26.70,71.50,5/20/2024 3:27:00 AM,25.90,74.60,5/20/2024 3:25:00 AM,24.40,82.70,5/20/2024 3:03:00 AM,24.80,79.80
1098,5/20/2024 4:14:00 AM,26.00,72.40,5/20/2024 4:27:00 AM,25.40,74.70,5/20/2024 4:25:00 AM,24.10,83.50,5/20/2024 4:03:00 AM,24.40,81.80
1099,5/20/2024 5:14:00 AM,25.80,71.90,5/20/2024 5:27:00 AM,25.20,74.20,5/20/2024 5:25:00 AM,23.80,82.10,5/20/2024 5:03:00 AM,24.00,80.10
1100,5/20/2024 6:14:00 AM,26.00,69.40,5/20/2024 6:27:00 AM,26.10,70.10,5/20/2024 6:25:00 AM,29.60,63.10,5/20/2024 6:03:00 AM,24.80,75.70
1101,5/20/2024 7:14:00 AM,26.80,67.10,5/20/2024 7:27:00 AM,28.60,63.60,5/20/2024 7:25:00 AM,49.20,28.20,5/20/2024 7:03:00 AM,29.90,58.50
1102,5/20/2024 8:14:00 AM,28.20,64.20,5/20/2024 8:27:00 AM,32.10,55.50,5/20/2024 8:25:00 AM,60.80,16.30,5/20/2024 8:03:00 AM,29.20,62.30
1103,5/20/2024 9:14:00 AM,29.80,59.80,5/20/2024 9:27:00 AM,33.20,50.60,5/20/2024 9:25:00 AM,61.50,13.60,5/20/2024 9:03:00 AM,30.70,58.40
1104,5/20/2024 10:14:00 AM,31.80,53.00,5/20/2024 10:27:00 AM,34.20,46.70,5/20/2024 10:25:00 AM,62.30,13.50,5/20/2024 10:03:00 AM,32.90,50.20
1105,5/20/2024 11:14:00 AM,45.70,28.80,5/20/2024 11:27:00 AM,35.30,40.40,5/20/2024 11:25:00 AM,55.10,15.00,5/20/2024 11:03:00 AM,34.40,42.20
1106,5/20/2024 12:14:00 PM,40.20,27.60,5/20/2024 12:27:00 PM,36.80,33.60,5/20/2024 12:25:00 PM,39.70,26.80,5/20/2024 12:03:00 PM,36.30,34.80
1107,5/20/2024 1:14:00 PM,35.70,43.40,5/20/2024 1:27:00 PM,43.40,31.80,5/20/2024 1:25:00 PM,37.30,41.50,5/20/2024 1:03:00 PM,36.30,43.80
1108,5/20/2024 2:14:00 PM,35.60,44.60,5/20/2024 2:27:00 PM,45.90,29.10,5/20/2024 2:25:00 PM,36.60,45.90,5/20/2024 2:03:00 PM,42.90,32.90
1109,5/20/2024 3:14:00 PM,35.20,46.60,5/20/2024 3:27:00 PM,45.60,28.90,5/20/2024 3:25:00 PM,35.60,46.70,5/20/2024 3:03:00 PM,44.70,30.30
1110,5/20/2024 4:14:00 PM,34.80,47.30,5/20/2024 4:27:00 PM,46.10,28.40,5/20/2024 4:25:00 PM,35.20,48.40,5/20/2024 4:03:00 PM,44.40,30.50
1111,5/20/2024 5:14:00 PM,33.40,51.30,5/20/2024 5:27:00 PM,43.60,30.70,5/20/2024 5:25:00 PM,34.10,50.60,5/20/2024 5:03:00 PM,44.10,31.80
1112,5/20/2024 6:14:00 PM,32.30,53.80,5/20/2024 6:27:00 PM,37.00,43.70,5/20/2024 6:25:00 PM,32.00,56.20,5/20/2024 6:03:00 PM,40.60,37.70
1113,5/20/2024 7:14:00 PM,30.80,61.50,5/20/2024 7:27:00 PM,30.80,62.60,5/20/2024 7:25:00 PM,29.20,66.00,5/20/2024 7:03:00 PM,30.80,63.40
1114,5/20/2024 8:14:00 PM,30.00,64.10,5/20/2024 8:27:00 PM,29.90,62.70,5/20/2024 8:25:00 PM,28.30,72.90,5/20/2024 8:03:00 PM,29.00,68.80
1115,5/20/2024 9:14:00 PM,29.40,66.90,5/20/2024 9:27:00 PM,29.20,66.80,5/20/2024 9:25:00 PM,27.80,74.30,5/20/2024 9:03:00 PM,28.40,70.80
1116,5/20/2024 10:14:00 PM,28.90,71.50,5/20/2024 10:27:00 PM,28.70,73.50,5/20/2024 10:25:00 PM,27.50,80.80,5/20/2024 10:03:00 PM,28.00,78.80
1117,5/20/2024 11:14:00 PM,28.60,74.90,5/20/2024 11:27:00 PM,28.30,76.20,5/20/2024 11:25:00 PM,27.10,83.70,5/20/2024 11:03:00 PM,27.50,81.70
1118,5/21/2024 12:14:00 AM,28.20,77.40,5/21/2024 12:27:00 AM,27.90,80.00,5/21/2024 12:25:00 AM,26.60,86.70,5/21/2024 12:03:00 AM,27.00,84.10
1119,5/21/2024 1:14:00 AM,28.00,78.70,5/21/2024 1:27:00 AM,28.30,78.10,5/21/2024 1:25:00 AM,27.50,83.60,5/21/2024 1:03:00 AM,27.50,82.90
1120,5/21/2024 2:14:00 AM,27.70,78.70,5/21/2024 2:27:00 AM,27.80,79.80,5/21/2024 2:25:00 AM,26.90,84.80,5/21/2024 2:03:00 AM,27.30,83.40
1121,5/21/2024 3:14:00 AM,27.20,80.40,5/21/2024 3:27:00 AM,26.60,82.40,5/21/2024 3:25:00 AM,25.40,88.80,5/21/2024 3:03:00 AM,26.00,86.60
1122,5/21/2024 4:14:00 AM,26.40,82.30,5/21/2024 4:27:00 AM,25.90,84.80,5/21/2024 4:25:00 AM,24.80,92.20,5/21/2024 4:03:00 AM,25.00,90.70
1123,5/21/2024 5:14:00 AM,26.10,83.50,5/21/2024 5:27:00 AM,26.20,84.20,5/21/2024 5:25:00 AM,25.50,89.00,5/21/2024 5:03:00 AM,25.60,88.20
1124,5/21/2024 6:14:00 AM,25.80,81.70,5/21/2024 6:27:00 AM,26.10,80.50,5/21/2024 6:25:00 AM,27.10,81.10,5/21/2024 6:03:00 AM,25.60,85.80
1125,5/21/2024 7:14:00 AM,26.10,80.50,5/21/2024 7:27:00 AM,27.90,75.40,5/21/2024 7:25:00 AM,45.30,36.70,5/21/2024 7:03:00 AM,29.00,71.50
1126,5/21/2024 8:14:00 AM,27.30,77.40,5/21/2024 8:27:00 AM,31.20,67.50,5/21/2024 8:25:00 AM,58.60,21.10,5/21/2024 8:03:00 AM,28.80,73.10
1127,5/21/2024 9:14:00 AM,28.80,69.40,5/21/2024 9:27:00 AM,32.00,56.40,5/21/2024 9:25:00 AM,59.70,16.30,5/21/2024 9:03:00 AM,30.30,67.30
1128,5/21/2024 10:14:00 AM,31.30,56.00,5/21/2024 10:27:00 AM,33.70,43.70,5/21/2024 10:25:00 AM,60.50,12.10,5/21/2024 10:03:00 AM,32.30,54.40
1129,5/21/2024 11:14:00 AM,45.60,28.60,5/21/2024 11:27:00 AM,34.80,51.50,5/21/2024 11:25:00 AM,55.40,19.40,5/21/2024 11:03:00 AM,34.90,38.20
1130,5/21/2024 12:14:00 PM,38.00,41.30,5/21/2024 12:27:00 PM,36.10,47.40,5/21/2024 12:25:00 PM,39.00,39.40,5/21/2024 12:03:00 PM,35.80,48.20
1131,5/21/2024 1:14:00 PM,35.40,44.60,5/21/2024 1:27:00 PM,45.90,25.50,5/21/2024 1:25:00 PM,37.40,39.30,5/21/2024 1:03:00 PM,36.20,43.80
1132,5/21/2024 2:14:00 PM,35.10,38.70,5/21/2024 2:27:00 PM,47.50,24.30,5/21/2024 2:25:00 PM,36.20,40.20,5/21/2024 2:03:00 PM,43.10,30.40
1133,5/21/2024 3:14:00 PM,35.10,48.60,5/21/2024 3:27:00 PM,48.00,27.90,5/21/2024 3:25:00 PM,35.40,50.20,5/21/2024 3:03:00 PM,45.50,29.70
1134,5/21/2024 4:14:00 PM,34.50,50.30,5/21/2024 4:27:00 PM,46.50,28.20,5/21/2024 4:25:00 PM,34.70,49.90,5/21/2024 4:03:00 PM,45.70,29.50
1135,5/21/2024 5:14:00 PM,34.00,46.00,5/21/2024 5:27:00 PM,45.50,25.10,5/21/2024 5:25:00 PM,34.50,43.00,5/21/2024 5:03:00 PM,46.20,27.00
1136,5/21/2024 6:14:00 PM,33.50,44.40,5/21/2024 6:27:00 PM,38.50,33.50,5/21/2024 6:25:00 PM,32.90,45.60,5/21/2024 6:03:00 PM,41.90,27.50
1137,5/21/2024 7:14:00 PM,32.00,51.30,5/21/2024 7:27:00 PM,32.20,51.40,5/21/2024 7:25:00 PM,30.10,58.00,5/21/2024 7:03:00 PM,32.20,49.70
1138,5/21/2024 8:14:00 PM,30.80,55.90,5/21/2024 8:27:00 PM,30.70,57.00,5/21/2024 8:25:00 PM,28.80,62.30,5/21/2024 8:03:00 PM,29.90,57.60
1139,5/21/2024 9:14:00 PM,30.00,64.10,5/21/2024 9:27:00 PM,29.70,65.50,5/21/2024 9:25:00 PM,27.90,72.00,5/21/2024 9:03:00 PM,29.10,68.20
1140,5/21/2024 10:14:00 PM,29.30,66.50,5/21/2024 10:27:00 PM,29.00,67.40,5/21/2024 10:25:00 PM,27.40,74.90,5/21/2024 10:03:00 PM,28.20,71.50
1141,5/21/2024 11:14:00 PM,29.00,67.90,5/21/2024 11:27:00 PM,28.60,69.40,5/21/2024 11:25:00 PM,27.30,76.00,5/21/2024 11:03:00 PM,27.40,73.90
1142,5/22/2024 12:14:00 AM,28.40,63.30,5/22/2024 12:27:00 AM,27.90,64.50,5/22/2024 12:25:00 AM,26.60,70.60,5/22/2024 12:03:00 AM,27.10,69.40
1143,5/22/2024 1:14:00 AM,28.00,64.70,5/22/2024 1:27:00 AM,27.40,65.20,5/22/2024 1:25:00 AM,25.90,71.90,5/22/2024 1:03:00 AM,26.30,71.10
1144,5/22/2024 2:14:00 AM,27.50,57.60,5/22/2024 2:27:00 AM,26.80,60.10,5/22/2024 2:25:00 AM,25.40,64.60,5/22/2024 2:03:00 AM,25.80,62.10
1145,5/22/2024 3:14:00 AM,27.10,57.90,5/22/2024 3:27:00 AM,26.40,59.10,5/22/2024 3:25:00 AM,25.00,64.40,5/22/2024 3:03:00 AM,25.10,64.60
1146,5/22/2024 4:14:00 AM,26.80,56.40,5/22/2024 4:27:00 AM,26.00,58.70,5/22/2024 4:25:00 AM,24.70,63.70,5/22/2024 4:03:00 AM,25.10,62.30
1147,5/22/2024 5:14:00 AM,26.50,57.00,5/22/2024 5:27:00 AM,25.60,60.40,5/22/2024 5:25:00 AM,24.30,65.50,5/22/2024 5:03:00 AM,24.60,63.40
1148,5/22/2024 6:14:00 AM,26.40,58.50,5/22/2024 6:27:00 AM,26.50,59.20,5/22/2024 6:25:00 AM,30.00,55.40,5/22/2024 6:03:00 AM,25.10,63.70
1149,5/22/2024 7:14:00 AM,27.20,56.50,5/22/2024 7:27:00 AM,29.30,51.00,5/22/2024 7:25:00 AM,49.60,21.70,5/22/2024 7:03:00 AM,30.40,49.50
1150,5/22/2024 8:14:00 AM,28.80,46.10,5/22/2024 8:27:00 AM,33.20,38.40,5/22/2024 8:25:00 AM,62.00,12.60,5/22/2024 8:03:00 AM,30.60,42.50
1151,5/22/2024 9:14:00 AM,30.80,40.50,5/22/2024 9:27:00 AM,35.00,35.30,5/22/2024 9:25:00 AM,64.70,10.50,5/22/2024 9:03:00 AM,32.70,36.00
1152,5/22/2024 10:14:00 AM,33.40,34.20,5/22/2024 10:27:00 AM,36.60,29.00,5/22/2024 10:25:00 AM,65.30,8.90,5/22/2024 10:03:00 AM,35.10,30.20
1153,5/22/2024 11:14:00 AM,46.80,17.70,5/22/2024 11:27:00 AM,37.70,23.50,5/22/2024 11:25:00 AM,58.00,9.40,5/22/2024 11:03:00 AM,37.20,25.20
1154,5/22/2024 12:14:00 PM,40.80,28.10,5/22/2024 12:27:00 PM,38.80,31.20,5/22/2024 12:25:00 PM,42.80,23.90,5/22/2024 12:03:00 PM,39.20,32.20
1155,5/22/2024 1:14:00 PM,37.70,26.70,5/22/2024 1:27:00 PM,46.40,18.60,5/22/2024 1:25:00 PM,40.50,23.70,5/22/2024 1:03:00 PM,39.80,25.30
1156,5/22/2024 2:14:00 PM,38.10,25.90,5/22/2024 2:27:00 PM,49.10,16.90,5/22/2024 2:25:00 PM,39.40,26.30,5/22/2024 2:03:00 PM,45.70,17.20
1157,5/22/2024 3:14:00 PM,38.00,26.20,5/22/2024 3:27:00 PM,48.80,17.60,5/22/2024 3:25:00 PM,38.70,26.90,5/22/2024 3:03:00 PM,47.70,15.90
1158,5/22/2024 4:14:00 PM,37.10,39.10,5/22/2024 4:27:00 PM,49.70,23.10,5/22/2024 4:25:00 PM,37.90,40.20,5/22/2024 4:03:00 PM,47.80,25.00
1159,5/22/2024 5:14:00 PM,35.90,36.20,5/22/2024 5:27:00 PM,45.50,23.60,5/22/2024 5:25:00 PM,36.70,36.90,5/22/2024 5:03:00 PM,45.60,24.70
1160,5/22/2024 6:14:00 PM,35.20,39.90,5/22/2024 6:27:00 PM,39.10,33.20,5/22/2024 6:25:00 PM,34.40,42.80,5/22/2024 6:03:00 PM,42.40,29.80
1161,5/22/2024 7:14:00 PM,33.20,42.40,5/22/2024 7:27:00 PM,33.70,40.00,5/22/2024 7:25:00 PM,31.60,45.40,5/22/2024 7:03:00 PM,33.50,42.00
1162,5/22/2024 8:14:00 PM,32.40,42.00,5/22/2024 8:27:00 PM,32.30,41.80,5/22/2024 8:25:00 PM,30.50,46.90,5/22/2024 8:03:00 PM,31.40,43.40
1163,5/22/2024 9:14:00 PM,31.70,44.60,5/22/2024 9:27:00 PM,31.30,45.70,5/22/2024 9:25:00 PM,29.60,51.20,5/22/2024 9:03:00 PM,29.90,47.50
1164,5/22/2024 10:14:00 PM,31.10,48.50,5/22/2024 10:27:00 PM,30.50,49.60,5/22/2024 10:25:00 PM,28.90,54.70,5/22/2024 10:03:00 PM,29.00,53.30
1165,5/22/2024 11:14:00 PM,30.60,50.80,5/22/2024 11:27:00 PM,29.80,51.60,5/22/2024 11:25:00 PM,28.40,56.70,5/22/2024 11:03:00 PM,28.60,56.00
1166,5/23/2024 12:14:00 AM,30.00,50.40,5/23/2024 12:27:00 AM,29.10,52.20,5/23/2024 12:25:00 AM,28.00,56.30,5/23/2024 12:03:00 AM,28.00,56.10
1167,5/23/2024 1:14:00 AM,29.40,51.10,5/23/2024 1:27:00 AM,28.50,53.30,5/23/2024 1:25:00 AM,27.20,58.30,5/23/2024 1:03:00 AM,27.30,57.50
1168,5/23/2024 2:14:00 AM,28.80,52.10,5/23/2024 2:27:00 AM,28.00,54.30,5/23/2024 2:25:00 AM,26.60,59.30,5/23/2024 2:03:00 AM,26.60,58.90
1169,5/23/2024 3:14:00 AM,28.50,52.60,5/23/2024 3:27:00 AM,27.60,54.90,5/23/2024 3:25:00 AM,26.30,59.50,5/23/2024 3:03:00 AM,26.30,59.50
1170,5/23/2024 4:14:00 AM,28.20,48.90,5/23/2024 4:27:00 AM,27.40,50.00,5/23/2024 4:25:00 AM,26.30,53.40,5/23/2024 4:03:00 AM,26.20,56.10
1171,5/23/2024 5:14:00 AM,28.20,41.00,5/23/2024 5:27:00 AM,27.30,42.00,5/23/2024 5:25:00 AM,26.20,44.60,5/23/2024 5:03:00 AM,26.30,46.30
1172,5/23/2024 6:14:00 AM,28.20,41.70,5/23/2024 6:27:00 AM,28.20,43.50,5/23/2024 6:25:00 AM,31.70,39.80,5/23/2024 6:03:00 AM,26.70,45.30
1173,5/23/2024 7:14:00 AM,29.00,38.10,5/23/2024 7:27:00 AM,31.10,36.20,5/23/2024 7:25:00 AM,51.70,17.00,5/23/2024 7:03:00 AM,32.30,33.30
1174,5/23/2024 8:14:00 AM,31.20,29.20,5/23/2024 8:27:00 AM,35.40,26.10,5/23/2024 8:25:00 AM,64.50,8.80,5/23/2024 8:03:00 AM,32.90,26.80
1175,5/23/2024 9:14:00 AM,33.50,25.90,5/23/2024 9:27:00 AM,37.80,22.00,5/23/2024 9:25:00 AM,68.10,7.10,5/23/2024 9:03:00 AM,35.40,24.20
1176,5/23/2024 10:14:00 AM,36.30,18.80,5/23/2024 10:27:00 AM,38.90,16.60,5/23/2024 10:25:00 AM,67.10,5.90,5/23/2024 10:03:00 AM,37.70,17.90
1177,5/23/2024 11:14:00 AM,48.40,11.50,5/23/2024 11:27:00 AM,39.90,16.80,5/23/2024 11:25:00 AM,59.30,7.80,5/23/2024 11:03:00 AM,39.60,17.70
1178,5/23/2024 12:14:00 PM,41.40,14.40,5/23/2024 12:27:00 PM,39.60,16.00,5/23/2024 12:25:00 PM,42.00,14.50,5/23/2024 12:03:00 PM,40.00,16.10
1179,5/23/2024 1:14:00 PM,38.80,15.90,5/23/2024 1:27:00 PM,45.40,13.30,5/23/2024 1:25:00 PM,39.90,16.60,5/23/2024 1:03:00 PM,39.50,16.20
1180,5/23/2024 2:14:00 PM,38.80,21.00,5/23/2024 2:27:00 PM,47.30,15.20,5/23/2024 2:25:00 PM,39.40,20.70,5/23/2024 2:03:00 PM,45.60,15.80
1181,5/23/2024 3:14:00 PM,38.80,18.90,5/23/2024 3:27:00 PM,49.50,12.90,5/23/2024 3:25:00 PM,39.30,19.10,5/23/2024 3:03:00 PM,47.30,13.80
1182,5/23/2024 4:14:00 PM,38.60,18.00,5/23/2024 4:27:00 PM,51.10,11.30,5/23/2024 4:25:00 PM,38.90,18.60,5/23/2024 4:03:00 PM,48.80,12.90
1183,5/23/2024 5:14:00 PM,37.90,20.60,5/23/2024 5:27:00 PM,47.30,13.50,5/23/2024 5:25:00 PM,38.10,20.90,5/23/2024 5:03:00 PM,48.70,13.30
1184,5/23/2024 6:14:00 PM,36.90,22.40,5/23/2024 6:27:00 PM,41.20,18.10,5/23/2024 6:25:00 PM,35.90,23.60,5/23/2024 6:03:00 PM,42.70,17.00
1185,5/23/2024 7:14:00 PM,35.00,25.90,5/23/2024 7:27:00 PM,34.70,25.30,5/23/2024 7:25:00 PM,33.00,28.30,5/23/2024 7:03:00 PM,34.70,26.00
1186,5/23/2024 8:14:00 PM,33.70,29.20,5/23/2024 8:27:00 PM,33.10,29.70,5/23/2024 8:25:00 PM,31.60,33.00,5/23/2024 8:03:00 PM,32.70,30.70
1187,5/23/2024 9:14:00 PM,32.90,30.70,5/23/2024 9:27:00 PM,32.30,32.50,5/23/2024 9:25:00 PM,31.20,35.10,5/23/2024 9:03:00 PM,32.00,33.20
1188,5/23/2024 10:14:00 PM,32.00,41.20,5/23/2024 10:27:00 PM,31.30,44.20,5/23/2024 10:25:00 PM,30.10,48.40,5/23/2024 10:03:00 PM,31.20,44.10
1189,5/23/2024 11:14:00 PM,31.20,50.80,5/23/2024 11:27:00 PM,30.60,53.70,5/23/2024 11:25:00 PM,29.50,59.20,5/23/2024 11:03:00 PM,30.50,56.30
1190,5/24/2024 12:14:00 AM,30.80,53.10,5/24/2024 12:27:00 AM,30.00,55.30,5/24/2024 12:25:00 AM,28.80,60.00,5/24/2024 12:03:00 AM,29.70,59.20
1191,5/24/2024 1:14:00 AM,30.40,53.00,5/24/2024 1:27:00 AM,29.60,55.30,5/24/2024 1:25:00 AM,28.50,60.60,5/24/2024 1:03:00 AM,28.60,59.80
1192,5/24/2024 2:14:00 AM,30.00,53.10,5/24/2024 2:27:00 AM,29.10,54.70,5/24/2024 2:25:00 AM,27.80,59.10,5/24/2024 2:03:00 AM,28.60,59.60
1193,5/24/2024 3:14:00 AM,29.20,51.90,5/24/2024 3:27:00 AM,28.00,55.80,5/24/2024 3:25:00 AM,26.80,61.10,5/24/2024 3:03:00 AM,27.20,59.80
1194,5/24/2024 4:14:00 AM,28.40,55.50,5/24/2024 4:27:00 AM,27.40,58.50,5/24/2024 4:25:00 AM,26.10,64.90,5/24/2024 4:03:00 AM,26.40,63.50
1195,5/24/2024 5:14:00 AM,27.70,55.70,5/24/2024 5:27:00 AM,26.70,58.80,5/24/2024 5:25:00 AM,25.40,64.30,5/24/2024 5:03:00 AM,25.80,64.00
1196,5/24/2024 6:14:00 AM,27.50,55.70,5/24/2024 6:27:00 AM,27.70,56.30,5/24/2024 6:25:00 AM,32.80,48.80,5/24/2024 6:03:00 AM,26.30,60.90
1197,5/24/2024 7:14:00 AM,28.20,53.50,5/24/2024 7:27:00 AM,30.30,50.10,5/24/2024 7:25:00 AM,53.80,20.10,5/24/2024 7:03:00 AM,32.00,45.50
1198,5/24/2024 8:14:00 AM,30.00,49.80,5/24/2024 8:27:00 AM,33.60,43.80,5/24/2024 8:25:00 AM,64.60,11.00,5/24/2024 8:03:00 AM,30.50,49.20
1199,5/24/2024 9:14:00 AM,32.70,43.80,5/24/2024 9:27:00 AM,35.10,38.70,5/24/2024 9:25:00 AM,62.50,12.00,5/24/2024 9:03:00 AM,33.00,43.30
1200,5/24/2024 10:14:00 AM,34.40,37.00,5/24/2024 10:27:00 AM,35.50,34.70,5/24/2024 10:25:00 AM,60.20,11.60,5/24/2024 10:03:00 AM,34.80,36.10
1201,5/24/2024 11:14:00 AM,43.90,26.00,5/24/2024 11:27:00 AM,35.30,37.80,5/24/2024 11:25:00 AM,50.20,18.70,5/24/2024 11:03:00 AM,35.40,39.60
